fuel,additive,component
0.689655172,0.6,8.843317376634348
0.6959247644848485,0.6,8.843317376634348
0.702194356969697,0.6,8.843317376634348
0.7084639494545455,0.6,8.843317376634348
0.714733541939394,0.6,8.843317376634348
0.7210031344242425,0.6,8.942898730778378
0.727272726909091,0.6,9.33916656688783
0.7335423193939394,0.6,9.826159869835363
0.7398119118787879,0.6,10.285570640485915
0.7460815043636364,0.6,10.803336503585284
0.7523510968484849,0.6,11.31240901996554
0.7586206893333334,0.6,11.805868730294675
0.7648902818181819,0.6,12.255143863685817
0.7711598743030303,0.6,12.780451006534541
0.7774294667878788,0.6,13.21501084140225
0.7836990592727273,0.6,13.62248212285701
0.7899686517575758,0.6,14.030248942987734
0.7962382442424243,0.6,14.441889750039815
0.8025078367272728,0.6,14.85832070264426
0.8087774292121213,0.6,15.279918771086312
0.8150470216969697,0.6,15.706892510491942
0.8213166141818182,0.6,16.139380528123183
0.8275862066666667,0.6,16.57748516339315
0.8338557991515152,0.6,17.02128623206696
0.8401253916363637,0.6,17.47084752145258
0.8463949841212122,0.6,17.926220325239036
0.8526645766060607,0.6,18.387445625841437
0.8589341690909091,0.6,18.854555495726036
0.8652037615757576,0.6,19.32757373521673
0.8714733540606061,0.6,19.806515197070688
0.8777429465454546,0.6,20.2913820939591
0.8840125390303031,0.6,20.78215216176038
0.8902821315151516,0.6,21.278740570667907
0.896551724,0.6,21.780851932121127
0.9028213164848485,0.6,22.28712613023266
0.909090908969697,0.6,22.786621824160324
0.9153605014545455,0.6,23.253793736313526
0.921630093939394,0.6,23.714307099213766
0.9278996864242425,0.6,24.179224498829853
0.934169278909091,0.6,24.650029812353864
0.9404388713939394,0.6,25.127145805469805
0.9467084638787879,0.6,25.610789216406197
0.9529780563636364,0.6,26.101119429339825
0.9592476488484849,0.6,26.59827696738129
0.9655172413333334,0.6,27.10239542990347
0.9717868338181819,0.6,27.613604974580483
0.9780564263030304,0.6,28.132032492526598
0.9843260187878788,0.6,28.657800247845206
0.9905956112727273,0.6,29.191023680436075
