fuel;additive;component
1.137931034;0.8;1.2
1.034482759;0.8;3.5
1.0;0.8;4.5
0.896551724;0.8;6.6
0.827586207;0.8;8.9
1.068965517;0.6;1.0
0.896551724;0.6;4.9
0.75862069;0.6;8.0
0.689655172;0.6;9.5
1.310344828;1.0;0.8
1.275862069;1.0;1.4
1.103448276;1.0;4.5
1.0;1.0;6.5
0.896551724;1.0;8.4
