fuel;additive;component
1.137931034;0.8;200
1.034482759;0.8;112
1.000000000;0.8;88
0.896551724;0.8;60
0.827586207;0.8;87
1.068965517;0.6;87
0.896551724;0.6;52
0.758620690;0.6;43
0.689655172;0.6;77
1.310344828;1.0;250
1.275862069;1.0;90
1.103448276;1.0;85
1.000000000;1.0;85
0.896551724;1.0;220
